brand,product_name,clothing_type,fabric_composition,fiber_json,most_dominant_fiber,fs_bio_share,fs_biodeg_tier,source,country_of_brand,scraped_url,scraped_at,origin
Patton Studio,Poplin Cargo Pants,pants,"ckets, and a rubber patch logo. This item is on final sale. 65% Cotton, 35% Polyester Designed in Italy, Made in Manila Intended f","{""cotton"": 65.0, ""polyester"": 35.0}",cotton,65.0,medium,philippine,PH,https://pattonstudio.com/collections/bottoms-women/products/poplin-cargo-pants-men,2026-04-24T01:35:14.321112,live
Patton Studio,Logo Waist Trousers,pants,"stband and a rubber patch logo. This item is on final sale. 98% Polyester, 2% Spandex Designed in Italy, Made in Manila. Intended for","{""polyester"": 98.0, ""elastane"": 2.0}",polyester,0.0,low,philippine,PH,https://pattonstudio.com/collections/bottoms-women/products/logo-waist-trousers-in-sand,2026-04-24T01:35:14.827171,live
Patton Studio,Relaxed Sweat Shorts,shorts,"rtered waistband, side pockets, and a detachable carabiner. 100% Polyester Designed in Italy, Made in Manila Intended for a relaxed fi","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://pattonstudio.com/collections/bottoms-women/products/relaxed-sweat-shorts,2026-04-24T01:35:15.386200,live
Patton Studio,Corduroy High-Waist Shorts,shorts,"pockets and back patch pockets. This item is on final sale. 100% Cotton Designed in Italy, Made in Manila Intended for a relaxed fi","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://pattonstudio.com/collections/bottoms-women/products/corduroy-high-waist-shorts,2026-04-24T01:35:16.424448,live
Patton Studio,Twill Shirt Jacket,jacket,"ockets and a rubber patch logo. This item is on final sale. 70% Cotton 30% Polyester Designed in Italy, Made in Manila Intended fo","{""cotton"": 70.0, ""polyester"": 30.0}",cotton,70.0,medium,philippine,PH,https://pattonstudio.com/collections/bottoms-women/products/twill-classic-jacket,2026-04-24T01:35:16.923979,live
Patton Studio,Poplin Runner Shorts,shorts,"ckets, and a rubber patch logo. This item is on final sale. 65% Cotton, 35% Polyester Designed in Italy, Made in Manila Intended f","{""cotton"": 65.0, ""polyester"": 35.0}",cotton,65.0,medium,philippine,PH,https://pattonstudio.com/collections/bottoms-women/products/poplin-runner-shorts-men,2026-04-24T01:35:17.418602,live
Patton Studio,Twill Balloon Trousers,pants,"ckets, and a rubber patch logo. This item is on final sale. 70% Cotton 30% Polyester Designed in Italy, Made in Manila Intended fo","{""cotton"": 70.0, ""polyester"": 30.0}",cotton,70.0,medium,philippine,PH,https://pattonstudio.com/collections/bottoms-women/products/twill-balloon-trousers,2026-04-24T01:35:18.929330,live
Patton Studio,Poplin Box Shorts,shorts,"atch pocket and a jacron label. This item is on final sale. 65% Cotton 35% Polyester Designed in Italy, Made in Manila Intended fo","{""cotton"": 65.0, ""polyester"": 35.0}",cotton,65.0,medium,philippine,PH,https://pattonstudio.com/collections/bottoms-women/products/poplin-box-shorts,2026-04-24T01:35:19.453242,live
Patton Studio,Twill Relaxed Trousers,pants,"ckets, and a rubber patch logo. This item is on final sale. 70% Cotton, 30% Polyester Designed in Italy, Made in Manila Intended f","{""cotton"": 70.0, ""polyester"": 30.0}",cotton,70.0,medium,philippine,PH,https://pattonstudio.com/collections/bottoms-women/products/twill-relaxed-trousers,2026-04-24T01:35:20.476638,live
Patton Studio,Twill Runner Shorts,shorts,"ockets and a rubber patch logo. This item is on final sale. 70% Cotton 30% Polyester Designed in Italy, Made in Manila Intended fo","{""cotton"": 70.0, ""polyester"": 30.0}",cotton,70.0,medium,philippine,PH,https://pattonstudio.com/collections/bottoms-women/products/twill-runner-shorts,2026-04-24T01:35:22.436347,live
Patton Studio,Pleated Wrap Skirt,skirt,"utton closures, hidden side pockets, and back welt pockets. 67% Polyester , 28% Rayon , 5% Spandex Designed in Italy, Made in Manila","{""polyester"": 67.0, ""rayon"": 28.0, ""elastane"": 5.0}",polyester,28.0,low,philippine,PH,https://pattonstudio.com/collections/bottoms-women/products/pleated-wrap-skirt,2026-04-24T01:35:24.418335,live
Patton Studio,Twill Classic Jacket,jacket,"ckets, and a rubber patch logo. This item is on final sale. 70% Cotton 30% Polyester Designed in Italy, Made in Manila Intended fo","{""cotton"": 70.0, ""polyester"": 30.0}",cotton,70.0,medium,philippine,PH,https://pattonstudio.com/collections/bottoms-women/products/twill-classic-jacket-1,2026-04-24T01:35:26.577234,live
Patton Studio,Utility Shirt Jacket,jacket,"front pocket and a rubber logo. This item is on final sale. 100% Polyester Designed in Italy, Made in Manila Intended for a oversized","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://pattonstudio.com/collections/outerwear-women/products/utility-shirt-jacket,2026-04-24T01:35:35.899035,live
Patton Studio,Corduroy Classic Jacket,jacket,"ckets, and a rubber patch logo. This item is on final sale. 100% Cotton Designed in Italy, Made in Manila Intended for an oversized","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://pattonstudio.com/collections/outerwear-women/products/corduroy-classic-jacket-women,2026-04-24T01:35:36.385070,live
Patton Studio,Poplin Hooded Shirt Jacket,jacket,"cap, and an adjustable hem tie. This item is on final sale. 65% Cotton, 35% Polyester Designed in Italy, Made in Manila Intended f","{""cotton"": 65.0, ""polyester"": 35.0}",cotton,65.0,medium,philippine,PH,https://pattonstudio.com/collections/outerwear-women/products/poplin-hooded-shirt-jacket-men,2026-04-24T01:35:38.138949,live
Patton Studio,Poplin Track Jacket,jacket,"ckets, and a rubber patch logo. This item is on final sale. 65% Cotton, 35% Polyester Designed in Italy, Made in Manila Intended f","{""cotton"": 65.0, ""polyester"": 35.0}",cotton,65.0,medium,philippine,PH,https://pattonstudio.com/collections/outerwear-women/products/poplin-track-jacket,2026-04-24T01:35:39.338368,live
Patton Studio,Corduroy Zip Jacket,jacket,"d hem, and a rubber patch logo. This item is on final sale. 100% Cotton Designed in Italy, Made in Manila Intended for an oversized","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://pattonstudio.com/collections/outerwear-women/products/corduroy-zip-jacket-for-men,2026-04-24T01:35:40.809384,live
Patton Studio,Poplin Oversized Hooded Cut Out Jacket,jacket,"d with cap, and a jacron label. This item is on final sale. 65% Cotton, 35% Polyester Designed in Italy, Made in Manila Intended f","{""cotton"": 65.0, ""polyester"": 35.0}",cotton,65.0,medium,philippine,PH,https://pattonstudio.com/collections/outerwear-women/products/poplin-oversized-hooded-cut-out-jacket-mens,2026-04-24T01:35:41.346640,live
Patton Studio,Wool Hooded Blazer,blazer,", partial lining, false 3-button cuffs, and a jacron label. 72% Polyester, 16% Rayon, 10% Wool, 2% Spandex, Lining: 100% Polyester De","{""polyester"": 72.0, ""rayon"": 16.0, ""wool"": 10.0, ""elastane"": 2.0}",polyester,26.0,low,philippine,PH,https://pattonstudio.com/collections/outerwear-women/products/wool-hooded-blazer,2026-04-24T01:35:41.830348,live
Patton Studio,Utility Classic Jacket,jacket,"side pockets and a rubber logo. This item is on final sale. 100% Polyester Designed in Italy, Made in Manila Intended for a oversized","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://pattonstudio.com/collections/outerwear-women/products/utility-classic-jacket,2026-04-24T01:35:43.868486,live
Patton Studio,Poplin Hooded Zip Pullover,knitwear,"ocket, and a rubber patch logo. This item is on final sale. 65% Cotton, 35% Polyester Designed in Italy, Made in Manila Intended f","{""cotton"": 65.0, ""polyester"": 35.0}",cotton,65.0,medium,philippine,PH,https://pattonstudio.com/collections/outerwear-women/products/poplin-hooded-zip-pullover-men,2026-04-24T01:35:44.387329,live
Patton Studio,Utility Hooded Zip Up Jacket,jacket,"side pockets and a rubber logo. This item is on final sale. 100% Polyester Designed in Italy, Made in Manila Intended for a oversized","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://pattonstudio.com/collections/outerwear-women/products/utility-hooded-zip-up-jacket,2026-04-24T01:35:44.903019,live
Patton Studio,Padded Bomber Jacket,jacket,"rtered cuffs and hem, full lining, and an embroidered logo. 100% Polyester, Lining: 100% Polyester Designed in Italy, Made in Manila I","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://pattonstudio.com/collections/outerwear-women/products/padded-bomber-jacket,2026-04-24T01:35:46.028010,live
Levi's,Levi's® Women's Original Trucker Jacket,jacket,""" waist. They're wearing a size 24 x 30. Composition & Care 99% Cotton, 1% Elastane (Lycra®) Wash your Trucker Jacket sparingly an","{""cotton"": 99.0, ""elastane"": 1.0}",cotton,99.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-original-trucker-jacket-299450013,2026-04-24T01:36:41.158261,live
Levi's,Levi's® Women's Nola Shirt,shirt,"or: Bright White How it Fits Relaxed fit Composition & Care 100% Cotton Machine Wash Cold Delicate Cycle, Do Not Bleach, Tumble Dry","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-nola-shirt-a91790000,2026-04-24T01:36:41.815508,live
Levi's,Levi's® Women's Harlie Boyfriend Shirt,shirt,"l is 5'7"", Waist 26"", Wearing size small Composition & Care 100% Cotton Machine wash cold delicate cycle, Do not bleach, Tumble dry","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-harlie-boyfriend-shirt-001hm0003,2026-04-24T01:36:42.418117,live
Levi's,Levi's® Blue Tab™ Women's Tuxedo Shirt,shirt,"on-down collar Standard fit Long sleeves Composition & Care 100% Cotton Machine wash cold, Do not bleach, Tumble dry medium, Hot ir","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/levis-blue-tab-womens-tuxedo-shirt-001lu0000,2026-04-24T01:36:44.155613,live
Levi's,Levi’s® Women's Original Trucker Jacket,jacket,"l Mine How it Fits Long sleeves Slim fit Composition & Care 79% Cotton, 21% Lyocell (Lenzing TENCEL™ Lyocell) Machine wash cold, D","{""cotton"": 79.0, ""lyocell"": 21.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-original-trucker-jacket-299450100,2026-04-24T01:36:44.755242,live
Levi's,Levi's® Women's Tamara Long-Sleeve Blouse,shirt,"4 How it Fits Standard fit Long sleeves Composition & Care 17% modal (Lenzing), 16% cotton, 67% lyocell (Lenzing Tencel™) - Rele","{""modal"": 17.0, ""cotton"": 16.0, ""lyocell"": 67.0}",lyocell,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-tamara-long-sleeve-blouse-a71720005,2026-04-24T01:36:45.418145,live
Levi's,Levi's® Women's Winona Shirt,shirt,"aist 27"", Wearing size small Long Sleeve Composition & Care 100% Cotton Machine wash cold delicate cycle, Do not bleach, Tumble dry","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-winona-shirt-002ag0000,2026-04-24T01:36:48.341934,live
Levi's,Levi's® Women's Darlene Utility Shirt,shirt,"r: Bright White How it Fits Point collar Composition & Care 100% Viscose (ECOVERO™) Machine wash cold - delicate cycle, Do not bleac","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-darlene-utility-shirt-a87450002,2026-04-24T01:36:49.145030,live
Levi's,BEYONCÉ X LEVI’S® Graphic Essential Sporty Ringer Tee,t-shirt,"del is 6'1"", Waist 31"", Wearing a Size S Composition & Care 100% Cotton × Supports Contact Us FAQ Returns Find A Store Track Order","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/beyonce-x-levis-graphic-essential-sporty-ringer-tee-001qy0005,2026-04-24T01:36:50.676542,live
Levi's,Levi's® Women's Teodora Western Shirt,shirt,"ts Point collar Long sleeves Relaxed fit Composition & Care 60% Lyocell (Lenzing TENCEL™ Lyocell), 40% Cotton × Supports Contact Us","{""lyocell"": 60.0, ""cotton"": 40.0}",lyocell,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-teodora-western-shirt-a72440075,2026-04-24T01:36:53.208345,live
Levi's,Levi's® Women's Gina Blouse,shirt,"l is 5'9"", Waist 27"", Wearing size small Composition & Care 10% Linen, 50% Viscose (ECOVERO™), 40% Cotton Machine wash cold, Do n","{""linen"": 10.0, ""viscose"": 50.0, ""cotton"": 40.0}",viscose,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-gina-blouse-001rp0002,2026-04-24T01:36:53.973773,live
Levi's,Levi’s® Blue Tab™ Women’s Type II Trucker Jacket,jacket,"l is 5'9"", Waist 25"", Wearing size small Composition & Care 100% Cotton Machine wash cold, Do not bleach, Tumble dry medium, Hot ir","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/levis-blue-tab-womens-type-ii-trucker-jacket-a58840000,2026-04-24T01:36:54.617281,live
Levi's,Levi's® Women's Joyce Resort Shirt,shirt,"r: Cool Poole 3 How it Fits Short Sleeve Composition & Care 17% modal (Lenzing), 16% cotton, 67% lyocell (Lenzing Tencel™) - Rele","{""modal"": 17.0, ""cotton"": 16.0, ""lyocell"": 67.0}",lyocell,100.0,high,philippine,PH,https://levi.com.ph/products/levis-women-joyce-resort-shirt-a71750001,2026-04-24T01:36:55.325319,live
Levi's,Levi's® Women's Gianna Long-Sleeve Blouse,shirt,"on-down collar Standard fit Long sleeves Composition & Care 100% Cotton Machine wash cold - delicate cycle, Do not bleach, Tumble d","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-gianna-long-sleeve-blouse-a86880012,2026-04-24T01:36:55.988920,live
Levi's,Levi's® Women's Slim Polo Shirt,polo,"26"" waist. They're wearing a size small. Composition & Care 95% Cotton, 5% Elastane (Lycra®) Wash and dry inside out with like col","{""cotton"": 95.0, ""elastane"": 5.0}",cotton,95.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-slim-polo-shirt-525990000,2026-04-24T01:36:56.618510,live
Levi's,Levi's® Women's Tabor T-Shirt,t-shirt,"l is 5'7"", Waist 24"", Wearing size small Composition & Care 100% Cotton Machine wash cold, Do not bleach, Tumble dry low, Warm iron","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-tabor-t-shirt-001hi0004,2026-04-24T01:36:57.624194,live
Levi's,Levi's® Women's Satellite Polo Sweater,polo,"is 5'10"", Waist 26"", Wearing size small Composition & Care 100% Cotton Machine wash cold - delicate cycle, Do not bleach, Tumble d","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-satellite-polo-sweater-0012n0009,2026-04-24T01:37:00.498530,live
Levi's,Levi's® Women's Graphic Mini Ringer T-Shirt,t-shirt,""" waist. They're wearing a size 31 x 32. Composition & Care 100% Cotton Machine wash cold, Do not bleach, Tumble dry low, Warm iron","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-graphic-mini-ringer-t-shirt-a35230101,2026-04-24T01:37:01.443364,live
Levi's,Levi's® Women's Perfect T-Shirt,t-shirt,""" waist. They're wearing a size 25 x 30. Composition & Care 100% Cotton Wash and dry inside out with like colors, Liquid detergent","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-perfect-t-shirt-391850008,2026-04-24T01:37:02.888361,live
Levi's,Levi's® Women's Essential Housemark Short-Sleeve Tee,t-shirt,"l is 5'9"", Waist 27"", Wearing size small Composition & Care 100% Cotton Machine wash cold, Do not bleach, Tumble dry low, Warm iron","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-essential-housemark-short-sleeve-tee-000kk0001,2026-04-24T01:37:05.108337,live
Levi's,Levi's® Women's Essential Sporty T-Shirt,t-shirt,"26"" waist. They're wearing a size small. Composition & Care 100% Cotton Machine Wash Cold, Do Not Bleach, Tumble Dry Low, Warm Iron","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-essential-sporty-t-shirt-a74190001,2026-04-24T01:37:05.953673,live
Levi's,Levi's® Blue Tab™ Women's Relaxed Blazer,blazer,"ton-down collar Relaxed fit Long sleeves Composition & Care 100% Cotton Do not wash, Do not bleach, Do not tumble dry, Cool iron if","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://levi.com.ph/products/levis-blue-tab-womens-relaxed-blazer-001lv0000,2026-04-24T01:37:07.378441,live
Levi's,Levi's® Women's Doreen Utility Shirt,shirt,"24"" waist. They're wearing a size small. Composition & Care 100% Lyocell (Lenzing TENCEL Lyocell) Machine Wash Cold - Delicate Cycl","{""lyocell"": 100.0}",lyocell,100.0,high,philippine,PH,https://levi.com.ph/products/levis-womens-doreen-utility-shirt-a74670009,2026-04-24T01:37:08.852178,live
